product_name,original_price,current_price,product_url,extraction-date
     Cicatricure Creme Facial Antissinais 60g,57,39.99,https://produto.mercadolivre.com.br/MLB-1692518881-cicatricure-creme-facial-antissinais-60g-_JM?variation=66613905552&hide_psmb=true#reco_item_pos=40&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Sandália Sueli Soft Block Azaleia,49,34.29,https://produto.mercadolivre.com.br/MLB-2044734452-sandalia-sueli-soft-block-azaleia-_JM?hide_psmb=true#reco_item_pos=41&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Óculos De Sol Feminino Gatinho Estampa Polo London Club,79,34.29,https://produto.mercadolivre.com.br/MLB-2024439780-oculos-de-sol-feminino-gatinho-estampa-polo-london-club-_JM?variation=173665309984&hide_psmb=true#reco_item_pos=42&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Tênis Casual Feminino Básico Moleca,49,34.29,https://produto.mercadolivre.com.br/MLB-2087134302-tnis-casual-feminino-basico-moleca-_JM?hide_psmb=true#reco_item_pos=43&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Chinelo Infantil Jardins Ipanema,22,16.65,https://produto.mercadolivre.com.br/MLB-2049414209-chinelo-infantil-jardins-ipanema-_JM?hide_psmb=true#reco_item_pos=44&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Tênis Slip On Microperfuros Nude Moleca,69,32.20,https://produto.mercadolivre.com.br/MLB-2068739089-tnis-slip-on-microperfuros-nude-moleca-_JM?hide_psmb=true#reco_item_pos=45&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Sandália Rasteira Nude Beira Rio ,69,32.20,https://produto.mercadolivre.com.br/MLB-2007551740-sandalia-rasteira-nude-beira-rio-_JM?hide_psmb=true#reco_item_pos=46&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Sandálias Mario Bros Havaianas,48,32.20,https://produto.mercadolivre.com.br/MLB-2025488627-sandalias-mario-bros-havaianas-_JM?hide_psmb=true#reco_item_pos=47&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=54eaeb7f-27db-4e21-95a3-2ec2de38b630&deal_print_id=07efec6d-ad45-440b-b12b-e0d9970a8b3e&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Chinelo Masculino Trend Havaianas ,40,28.41,https://produto.mercadolivre.com.br/MLB-1978290161-chinelo-masculino-trend-havaianas-_JM?hide_psmb=true#reco_item_pos=0&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Chinelo Turma Da Mônica Baby Ipanema,19,12.73,https://produto.mercadolivre.com.br/MLB-2049414200-chinelo-turma-da-mnica-baby-ipanema-_JM?hide_psmb=true#reco_item_pos=1&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Chinelo Baby Disney Classic Havaianas,37,24.49,https://produto.mercadolivre.com.br/MLB-2025488828-chinelo-baby-disney-classic-havaianas-_JM?hide_psmb=true#reco_item_pos=2&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Chinelo Dakar Plus Cartago ,37,24.49,https://produto.mercadolivre.com.br/MLB-1989039404-chinelo-dakar-plus-cartago-_JM?hide_psmb=true#reco_item_pos=3&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Chinelo Dakar Adulto Cartago,34,24.39,https://produto.mercadolivre.com.br/MLB-1989042101-chinelo-dakar-adulto-cartago-_JM?hide_psmb=true#reco_item_pos=4&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Sandálias Top Max Basic Havaianas,34,21.47,https://produto.mercadolivre.com.br/MLB-2030860680-sandalias-top-max-basic-havaianas-_JM?hide_psmb=true#reco_item_pos=5&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Kit Com 3 Pares De Meias Invisíveis Masculinas Olympikus,16,9.79,https://produto.mercadolivre.com.br/MLB-1715206885-kit-com-3-pares-de-meias-invisiveis-masculinas-olympikus-_JM?variation=67959625132&hide_psmb=true#reco_item_pos=6&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Chinelo Kids Flores Havaianas,28,19.59,https://produto.mercadolivre.com.br/MLB-2025488858-chinelo-kids-flores-havaianas-_JM?hide_psmb=true#reco_item_pos=7&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Headset Playstation 5 Sem Fio Pulse 3d - Ps5,599,509,https://produto.mercadolivre.com.br/MLB-1802759086-headset-playstation-5-sem-fio-pulse-3d-ps5-_JM?variation=95400133638&hide_psmb=true#reco_item_pos=8&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Tênis Feminino Casual Recortes Areia Moleca,69,29.39,https://produto.mercadolivre.com.br/MLB-2007556762-tnis-feminino-casual-recortes-areia-moleca-_JM?hide_psmb=true#reco_item_pos=9&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Tênis Casual Napa Sardenha Neo Moleca,79,34.29,https://produto.mercadolivre.com.br/MLB-2068730421-tnis-casual-napa-sardenha-neo-moleca-_JM?hide_psmb=true#reco_item_pos=10&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Tela De Projetor Hd Portátil Tela 16:9 Projeção De 100 Poleg,171,145.94,https://produto.mercadolivre.com.br/MLB-1820254021-tela-de-projetor-hd-portatil-tela-169-projeco-de-100-poleg-_JM?hide_psmb=true#reco_item_pos=11&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Kit 6 Pares De Meias Esportivas Sapatilha Branca Hanes,36,28.41,https://produto.mercadolivre.com.br/MLB-1989858220-kit-6-pares-de-meias-esportivas-sapatilha-branca-hanes-_JM?variation=95358264547&hide_psmb=true#reco_item_pos=12&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Kit  Prancha Lizze Extreme Mais 1secador Lizze Extreme 2400,979,930.05,https://produto.mercadolivre.com.br/MLB-1541903132-kit-prancha-lizze-extreme-mais-1secador-lizze-extreme-2400-_JM?hide_psmb=true#reco_item_pos=13&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Filtro F450p Com Moto Bomba Nbfc-2 Nautilus Para Piscinas Até 52 Mil Litros De Água Com Kit Limpeza E 10 Mts Mangueira,2179,1852.40,https://produto.mercadolivre.com.br/MLB-1308065325-filtro-f450p-com-moto-bomba-nbfc-2-nautilus-para-piscinas-ate-52-mil-litros-de-agua-com-kit-limpeza-e-10-mts-mangueira-_JM?variation=42740556248&hide_psmb=true#reco_item_pos=14&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Inverno Futebol Goleiro Capacete Patinação Rolo Snowboard,174,121.91,https://produto.mercadolivre.com.br/MLB-1839249899-inverno-futebol-goleiro-capacete-patinaco-rolo-snowboard-_JM?variation=80164047177&hide_psmb=true#reco_item_pos=15&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Microfone De Ouvido Sem Fio Portátil Leve Uhf Mic,184,174.93,https://produto.mercadolivre.com.br/MLB-1862621379-microfone-de-ouvido-sem-fio-portatil-leve-uhf-mic-_JM?hide_psmb=true#reco_item_pos=16&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Bola Asa Branca Velocity Pro Topper ,258,166.52,https://produto.mercadolivre.com.br/MLB-2021514935-bola-asa-branca-velocity-pro-topper-_JM?variation=173648693121&hide_psmb=true#reco_item_pos=17&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Dc6-40v 4 Canais Programveis ??hora Digital Relay Timer,201,172.93,https://produto.mercadolivre.com.br/MLB-1309008817-dc6-40v-4-canais-programveis-hora-digital-relay-timer-_JM?hide_psmb=true#reco_item_pos=18&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Chinelo Masculino Adulto R1 Mortal Kombat Rider,34,25.37,https://produto.mercadolivre.com.br/MLB-2044672008-chinelo-masculino-adulto-r1-mortal-kombat-rider-_JM?hide_psmb=true#reco_item_pos=19&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Calcinha Cavas Rendada Dilady,52,29.10,https://produto.mercadolivre.com.br/MLB-1984120282-calcinha-cavas-rendada-dilady-_JM?hide_psmb=true#reco_item_pos=20&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Relógio Feminino Champion Digital Espelhado Dourado Ou Rose,319,259,https://produto.mercadolivre.com.br/MLB-1875433353-relogio-feminino-champion-digital-espelhado-dourado-ou-rose-_JM?hide_psmb=true#reco_item_pos=21&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Gel Para Cicatrizes E Estrias 60g Cicatricure,49,39.10,https://produto.mercadolivre.com.br/MLB-1692522706-gel-para-cicatrizes-e-estrias-60g-cicatricure-_JM?variation=66613868984&hide_psmb=true#reco_item_pos=22&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
"Mouse Gamer Sem Fio 2,4g Recarregável Luz Rgb",129,122.94,https://produto.mercadolivre.com.br/MLB-2048624403-mouse-gamer-sem-fio-24g-recarregavel-luz-rgb-_JM?variation=173780512966&hide_psmb=true#reco_item_pos=23&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Legging Marinho Rovitex  ,49,29.39,https://produto.mercadolivre.com.br/MLB-1902771894-legging-marinho-rovitex-_JM?hide_psmb=true#reco_item_pos=24&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Blusa Manga Longa Mescla Chumbo Rovitex ,31,25.17,https://produto.mercadolivre.com.br/MLB-1902776981-blusa-manga-longa-mescla-chumbo-rovitex-_JM?hide_psmb=true#reco_item_pos=25&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Scarpin Feminino Boneca Bege Beira Rio,109,49,https://produto.mercadolivre.com.br/MLB-2007546954-scarpin-feminino-boneca-bege-beira-rio-_JM?hide_psmb=true#reco_item_pos=26&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
"Tripé Para Câmera Celular 106cm De Alumínio, Iforu 4 Em 1",94,88.92,https://produto.mercadolivre.com.br/MLB-1863848633-tripe-para-cmera-celular-106cm-de-aluminio-iforu-4-em-1-_JM?hide_psmb=true#reco_item_pos=27&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Regata Básica Canelada Plus Feminina,29,27.99,https://produto.mercadolivre.com.br/MLB-1812735488-regata-basica-canelada-plus-feminina-_JM?hide_psmb=true#reco_item_pos=28&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Projetor De Luz Galáxia Estrela Com Alto-falante Bluetooth,167,145.08,https://produto.mercadolivre.com.br/MLB-1879155594-projetor-de-luz-galaxia-estrela-com-alto-falante-bluetooth-_JM?hide_psmb=true#reco_item_pos=29&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Condicionador Antiqueda Engrossador Tio Nacho 415ml,32,25.95,https://produto.mercadolivre.com.br/MLB-1692518906-condicionador-antiqueda-engrossador-tio-nacho-415ml-_JM?hide_psmb=true#reco_item_pos=30&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
Bola Cinzel Grinder Cabeças De Escultura Carpintaria,172,145.94,https://produto.mercadolivre.com.br/MLB-1825246771-bola-cinzel-grinder-cabecas-de-escultura-carpintaria-_JM?variation=78990785565&hide_psmb=true#reco_item_pos=31&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=a6f4d557-77eb-4b19-9a24-3dcadedc9d43&deal_print_id=e3a54d66-771a-4ebf-a9dd-bfeeb3270cc9&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:30
